Brand,Model,Year,Price,Mileage,Exterior Color,Interior Color,Fuel Type,Drivetrain,VIN,Dealer Name,Dealer Zip,Bodystyle,Image Paths
Ford,Escape,2020,19550,35611,Oxford White,Ebony,Gasoline,All-wheel Drive,1FMCU9G66LUC68947,DePaula Ford,12206,SUV,"['vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_1.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_2.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_3.jpg']"
Ford,Transit-250,2018,20800,87830,Oxford White,pewter,Gasoline,Rear-wheel Drive,1FTYR1ZM0JKA58717,Exit5 Auto Group,12110,Cargo Van,"['vehicle_images_more\\34f59fd1-2881-489b-ab29-b3ae2a78d006_1.jpg', 'vehicle_images_more\\34f59fd1-2881-489b-ab29-b3ae2a78d006_2.jpg', 'vehicle_images_more\\34f59fd1-2881-489b-ab29-b3ae2a78d006_3.jpg']"
Ford,F-150,2018,27000,78900,BL,Medium Light Camel,Gasoline,Four-wheel Drive,1FTEW1EG0JFC47243,DeNooyer Chevrolet,12205,Truck,"['vehicle_images_more\\7edf7b27-64ec-4c3d-897f-cfd0ed1b192a_1.jpg', 'vehicle_images_more\\7edf7b27-64ec-4c3d-897f-cfd0ed1b192a_2.jpg', 'vehicle_images_more\\7edf7b27-64ec-4c3d-897f-cfd0ed1b192a_3.jpg']"
Ford,Edge,2020,23899,37521,White,Black,Gasoline,All-wheel Drive,2FMPK4K99LBA53368,Crossroads Ford,12143,SUV,"['vehicle_images_more\\c2eb86ac-f22f-4acb-b4a0-a21f80a06d83_1.jpg', 'vehicle_images_more\\c2eb86ac-f22f-4acb-b4a0-a21f80a06d83_2.jpg', 'vehicle_images_more\\c2eb86ac-f22f-4acb-b4a0-a21f80a06d83_3.jpg']"
Ford,F-150,2015,13500,156468,Ruby Red Metallic Tinted Clearcoat,Medium Earth Gray,E85 Flex Fuel,Four-wheel Drive,1FTFX1EF2FFA21186,Greenwich Ford,12834,Truck,"['vehicle_images_more\\9526c7ee-50f4-47ff-8b90-014be44c9c6e_1.jpg', 'vehicle_images_more\\9526c7ee-50f4-47ff-8b90-014be44c9c6e_2.jpg', 'vehicle_images_more\\9526c7ee-50f4-47ff-8b90-014be44c9c6e_3.jpg']"
Ford,F-350,2015,26400,65954,Caribou Metallic,Adobe,Gasoline,Four-wheel Drive,1FTRF3B64FED48615,Greenwich Ford,12834,Truck,"['vehicle_images_more\\3fd463ec-9f36-4cac-9aa0-4e2ebac29428_1.jpg', 'vehicle_images_more\\3fd463ec-9f36-4cac-9aa0-4e2ebac29428_2.jpg', 'vehicle_images_more\\3fd463ec-9f36-4cac-9aa0-4e2ebac29428_3.jpg']"
Ford,F-250,2015,28999,50844,White,Gray,E85 Flex Fuel,Four-wheel Drive,1FT7X2B68FEB53955,Broadway Garage,12534,Truck,"['vehicle_images_more\\2273141a-06a9-4253-8bee-27f1a4c92512_1.jpg', 'vehicle_images_more\\2273141a-06a9-4253-8bee-27f1a4c92512_2.jpg', 'vehicle_images_more\\2273141a-06a9-4253-8bee-27f1a4c92512_3.jpg']"
Ford,F-150,2016,23500,75078,Ingot Silver Metallic,Medium Light Camel,Gasoline,Four-wheel Drive,1FTEW1EG4GFD29744,Romeo Toyota of Glens Falls,12801,Truck,"['vehicle_images_more\\0d81fd18-1a5f-485e-a4cf-7ec44006074b_1.jpg', 'vehicle_images_more\\0d81fd18-1a5f-485e-a4cf-7ec44006074b_2.jpg', 'vehicle_images_more\\0d81fd18-1a5f-485e-a4cf-7ec44006074b_3.jpg']"
Ford,Explorer,2018,21900,72149,MAGNETIC METALLIC,EBONY BLACK LTHR-TRIM SEATS,,,1FM5K8DH4JGA40844,Ford of Northampton,01060,SUV,"['vehicle_images_more\\0b3372f3-ae81-4dbc-b147-fa7a684b0f63_1.jpg', 'vehicle_images_more\\0b3372f3-ae81-4dbc-b147-fa7a684b0f63_2.jpg', 'vehicle_images_more\\0b3372f3-ae81-4dbc-b147-fa7a684b0f63_3.jpg']"
Ford,F-350,2008,11995,70529,Black,,Diesel,Four-wheel Drive,1FTWF31RX8ED14874,Granite Auto Sales LLC,03462,Truck,"['vehicle_images_more\\11794bfb-2c87-4925-a05b-5b5d147a1cde_1.jpg', 'vehicle_images_more\\11794bfb-2c87-4925-a05b-5b5d147a1cde_2.jpg', 'vehicle_images_more\\11794bfb-2c87-4925-a05b-5b5d147a1cde_3.jpg']"
Ford,F-350,2012,7995,192999,White,,Diesel,Rear-wheel Drive,1FT8W3AT0CEC72468,Granite Auto Sales LLC,03462,Truck,"['vehicle_images_more\\a1a56d4a-06ce-442a-8719-3c00b231af41_1.jpg', 'vehicle_images_more\\a1a56d4a-06ce-442a-8719-3c00b231af41_2.jpg', 'vehicle_images_more\\a1a56d4a-06ce-442a-8719-3c00b231af41_3.jpg']"
Ford,Taurus,2015,12550,62765,Ingot Silver Metallic,Charcoal Black,Gasoline,Front-wheel Drive,1FAHP2F8XFG101544,Central A/S LLC,06088,Sedan,"['vehicle_images_more\\fe890bb2-c0f2-4cce-9351-e1ab52e820a4_1.jpg', 'vehicle_images_more\\fe890bb2-c0f2-4cce-9351-e1ab52e820a4_2.jpg', 'vehicle_images_more\\fe890bb2-c0f2-4cce-9351-e1ab52e820a4_3.jpg']"
Ford,Taurus,2011,6995,115402,Gold Leaf Metallic,Light Stone,Gasoline,Front-wheel Drive,1FAHP2EW0BG136975,Central A/S LLC,06088,Sedan,"['vehicle_images_more\\9bc20144-a36a-4367-8243-c76e571c2dc6_1.jpg', 'vehicle_images_more\\9bc20144-a36a-4367-8243-c76e571c2dc6_2.jpg', 'vehicle_images_more\\9bc20144-a36a-4367-8243-c76e571c2dc6_3.jpg']"
Ford,Flex,2014,6500,165318,,,Gasoline,All-wheel Drive,2FMHK6D81EBD37049,Papa's Chrysler Dodge Jeep RAM,06051,SUV,"['vehicle_images_more\\56a77879-af77-467c-bbac-6fbc1970880b_1.jpg', 'vehicle_images_more\\56a77879-af77-467c-bbac-6fbc1970880b_2.jpg', 'vehicle_images_more\\56a77879-af77-467c-bbac-6fbc1970880b_3.jpg']"
Ford,Explorer,2013,11888,101993,Tuxedo Black Metallic,Charcoal Black,Gasoline,Four-wheel Drive,1FM5K8D83DGC45589,Motor Car West,06042,SUV,"['vehicle_images_more\\48423549-53d5-472d-8503-72ce121d2ba2_1.jpg', 'vehicle_images_more\\48423549-53d5-472d-8503-72ce121d2ba2_2.jpg', 'vehicle_images_more\\48423549-53d5-472d-8503-72ce121d2ba2_3.jpg']"
Ford,Transit Connect,2019,18422,75655,Shadow Black,Ebony,Gasoline,Front-wheel Drive,NM0LS7E22K1383878,Monaco Ford,06033,SUV,"['vehicle_images_more\\14f97ab1-8ab5-467c-b4b7-9ae5fb6dc0ad_1.jpg', 'vehicle_images_more\\14f97ab1-8ab5-467c-b4b7-9ae5fb6dc0ad_2.jpg', 'vehicle_images_more\\14f97ab1-8ab5-467c-b4b7-9ae5fb6dc0ad_3.jpg']"
Ford,Escape,2017,14935,56691,Ingot Silver,Charcoal Black,Gasoline,Four-wheel Drive,1FMCU9J93HUD01526,Executive Kia,06492,SUV,"['vehicle_images_more\\141ae66d-a4cc-4b85-8f42-3dd2f591647a_1.jpg', 'vehicle_images_more\\141ae66d-a4cc-4b85-8f42-3dd2f591647a_2.jpg', 'vehicle_images_more\\141ae66d-a4cc-4b85-8f42-3dd2f591647a_3.jpg']"
Ford,F-150,2019,13701,182255,Oxford White,Medium Earth Gray,Gasoline,Four-wheel Drive,1FTEX1EPXKKF06326,Gary-Jackson Motors,01507,Truck,"['vehicle_images_more\\30f7d0b4-606c-49cc-af18-36f50e8d35cd_1.jpg', 'vehicle_images_more\\30f7d0b4-606c-49cc-af18-36f50e8d35cd_2.jpg', 'vehicle_images_more\\30f7d0b4-606c-49cc-af18-36f50e8d35cd_3.jpg']"
Ford,F-150,2020,29975,79700,Blue,Black,Gasoline,Four-wheel Drive,1FTEW1E51LKD99511,"Butler Auto Sales, Inc.",13838,Truck,"['vehicle_images_more\\21e64e7b-e9c3-4814-a32e-3c5f79c2a12d_1.jpg', 'vehicle_images_more\\21e64e7b-e9c3-4814-a32e-3c5f79c2a12d_2.jpg', 'vehicle_images_more\\21e64e7b-e9c3-4814-a32e-3c5f79c2a12d_3.jpg']"
Ford,Fusion,2018,18991,23930,Shadow Black,Ebony,Gasoline,All-wheel Drive,3FA6P0D92JR142677,Matthews Ford of Norwich,13815,Sedan,"['vehicle_images_more\\0b6c588a-9802-41ba-946e-d9cfb69b47d9_1.jpg', 'vehicle_images_more\\0b6c588a-9802-41ba-946e-d9cfb69b47d9_2.jpg', 'vehicle_images_more\\0b6c588a-9802-41ba-946e-d9cfb69b47d9_3.jpg']"
Ford,Taurus,2018,13999,54426,Shadow Black,Dune,Gasoline,Front-wheel Drive,1FAHP2D87JG141270,Green Light Auto Sales,06524,Sedan,"['vehicle_images_more\\d12f5851-e773-40c9-976e-d5732f24cc62_1.jpg', 'vehicle_images_more\\d12f5851-e773-40c9-976e-d5732f24cc62_2.jpg', 'vehicle_images_more\\d12f5851-e773-40c9-976e-d5732f24cc62_3.jpg']"
Ford,Escape,2020,19550,35611,Oxford White,Ebony,Gasoline,All-wheel Drive,1FMCU9G66LUC68947,DePaula Ford,12206,SUV,"['vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_1.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_2.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_3.jpg']"
Ford,F-150,2018,28000,59851,Oxford White,Medium Earth Gray,Gasoline,Four-wheel Drive,1FTEW1EPXJFB78027,Metro Ford,12304,Truck,"['vehicle_images_more\\71c3e5a1-e3de-47bb-a5ac-fcf37212c87a_1.jpg', 'vehicle_images_more\\71c3e5a1-e3de-47bb-a5ac-fcf37212c87a_2.jpg', 'vehicle_images_more\\71c3e5a1-e3de-47bb-a5ac-fcf37212c87a_3.jpg']"
Ford,F-150,2020,29980,60288,Silver,Black,Gasoline,Four-wheel Drive,1FTEW1EP0LFC50761,Crossroads Ford,12143,Truck,"['vehicle_images_more\\18d5203c-021b-4828-83eb-5f450b7e11d3_1.jpg', 'vehicle_images_more\\18d5203c-021b-4828-83eb-5f450b7e11d3_2.jpg', 'vehicle_images_more\\18d5203c-021b-4828-83eb-5f450b7e11d3_3.jpg']"
Ford,F-150,2014,14800,136446,Blue Jeans Metallic,Steel Gray,E85 Flex Fuel,Four-wheel Drive,1FTFX1EF4EFA65740,Greenwich Ford,12834,Truck,"['vehicle_images_more\\1b8fe3a4-a4d6-415f-838f-f59e85cb7705_1.jpg', 'vehicle_images_more\\1b8fe3a4-a4d6-415f-838f-f59e85cb7705_2.jpg', 'vehicle_images_more\\1b8fe3a4-a4d6-415f-838f-f59e85cb7705_3.jpg']"
Ford,Edge,2017,17695,35764,Gray,Black,Gasoline,All-wheel Drive,2FMPK4J80HBC24217,Romeo Ford of Kingston,12401,SUV,"['vehicle_images_more\\901b0d2f-168a-4789-9c2d-b0ae7e8c8755_1.jpg', 'vehicle_images_more\\901b0d2f-168a-4789-9c2d-b0ae7e8c8755_2.jpg', 'vehicle_images_more\\901b0d2f-168a-4789-9c2d-b0ae7e8c8755_3.jpg']"
Ford,Escape,2019,24990,18692,Magnetic Metallic,CHARCOAL BLK LTHR-TRIM SEAT,Gasoline,Four-wheel Drive,1FMCU9J94KUB73448,Sarat Ford Lincoln,01001,SUV,"['vehicle_images_more\\5e25f8c5-997b-4eb7-b617-3dce234baa55_1.jpg', 'vehicle_images_more\\5e25f8c5-997b-4eb7-b617-3dce234baa55_2.jpg', 'vehicle_images_more\\5e25f8c5-997b-4eb7-b617-3dce234baa55_3.jpg']"
Ford,Ranger,2019,22877,90409,Oxford White,Ebony,Gasoline,Four-wheel Drive,1FTER4FH9KLA19177,Bertera Chevrolet,01069,Truck,"['vehicle_images_more\\44cc1faa-3523-4bbb-a824-231281b2ccaa_1.jpg', 'vehicle_images_more\\44cc1faa-3523-4bbb-a824-231281b2ccaa_2.jpg', 'vehicle_images_more\\44cc1faa-3523-4bbb-a824-231281b2ccaa_3.jpg']"
Ford,Expedition,2016,13995,146814,Shadow Black,Ebony,Gasoline,Four-wheel Drive,1FMJU2AT1GEF02926,Central A/S LLC,06088,SUV,"['vehicle_images_more\\bd5198e0-b2bc-4e93-bd20-10a1aee941fe_1.jpg', 'vehicle_images_more\\bd5198e0-b2bc-4e93-bd20-10a1aee941fe_2.jpg', 'vehicle_images_more\\bd5198e0-b2bc-4e93-bd20-10a1aee941fe_3.jpg']"
Ford,EcoSport,2019,13700,63429,LIGHTNING BLUE METALLIC,MEDIUM STONE CLOTH SEATS,,,MAJ6S3FL4KC289186,Gengras Ford,06062,SUV,[]
Ford,F-150,2020,34311,50246,Black,Black Premium,E85 Flex Fuel,Four-wheel Drive,1FTEW1E5XLKF41645,Nimey's New Generation Cars,13501,Truck,"['vehicle_images_more\\b84e0b54-54ae-48f3-aad2-81418d1e90d3_1.jpg', 'vehicle_images_more\\b84e0b54-54ae-48f3-aad2-81418d1e90d3_2.jpg', 'vehicle_images_more\\b84e0b54-54ae-48f3-aad2-81418d1e90d3_3.jpg']"
Ford,Fusion,2016,14000,26500,Red,Black,Gasoline,Front-wheel Drive,3FA6P0HD7GR277113,Unknown,Unknown,Sedan,"['vehicle_images_more\\053ef865-5154-408e-9847-e7b8bd8de29f_1.jpg', 'vehicle_images_more\\053ef865-5154-408e-9847-e7b8bd8de29f_2.jpg', 'vehicle_images_more\\053ef865-5154-408e-9847-e7b8bd8de29f_3.jpg']"
Ford,Escape,2020,19610,58400,AGATE BLACK METALLIC,EBONY BLACK LEATHER SEATS,,,1FMCU9J93LUB16868,Shaker's Family Ford,06795,SUV,"['vehicle_images_more\\11c0c04f-0440-4db4-963c-80c05360a9fb_1.jpg', 'vehicle_images_more\\11c0c04f-0440-4db4-963c-80c05360a9fb_2.jpg', 'vehicle_images_more\\11c0c04f-0440-4db4-963c-80c05360a9fb_3.jpg']"
Ford,F-150,2013,9995,188000,Blue,Gray,E85 Flex Fuel,Four-wheel Drive,1FTFX1EF3DKD84715,Unknown,Unknown,Truck,"['vehicle_images_more\\f1b70e85-d335-4414-a8d3-9ae2fe77faf9_1.jpg', 'vehicle_images_more\\f1b70e85-d335-4414-a8d3-9ae2fe77faf9_2.jpg', 'vehicle_images_more\\f1b70e85-d335-4414-a8d3-9ae2fe77faf9_3.jpg']"
Ford,Fusion,2017,14500,33724,Tan,Tan,Gasoline,Front-wheel Drive,3FA6P0H97HR218656,ASC Auto Sales,13403,Sedan,"['vehicle_images_more\\a8af358b-400d-4584-acae-21c43bd38d44_1.jpg', 'vehicle_images_more\\a8af358b-400d-4584-acae-21c43bd38d44_2.jpg', 'vehicle_images_more\\a8af358b-400d-4584-acae-21c43bd38d44_3.jpg']"
Ford,Explorer,2018,20965,60340,Ruby Red,Ebony Black,Gasoline,Four-wheel Drive,1FM5K8DHXJGB02442,Monaco Ford,06033,SUV,"['vehicle_images_more\\faf332bc-cd00-4714-aef0-67b5d353d69e_1.jpg', 'vehicle_images_more\\faf332bc-cd00-4714-aef0-67b5d353d69e_2.jpg', 'vehicle_images_more\\faf332bc-cd00-4714-aef0-67b5d353d69e_3.jpg']"
Ford,F-150,2013,22888,64752,Oxford White,Gray,Gasoline,Four-wheel Drive,1FTFW1EF0DFA69110,Bravo Auto Sales,13492,Truck,"['vehicle_images_more\\b15cf540-6772-4973-a15e-e1287b8dbe2f_1.jpg', 'vehicle_images_more\\b15cf540-6772-4973-a15e-e1287b8dbe2f_2.jpg', 'vehicle_images_more\\b15cf540-6772-4973-a15e-e1287b8dbe2f_3.jpg']"
Ford,Transit-150,2018,16495,109400,Oxford White,Gray,Gasoline,Rear-wheel Drive,1FTYE2YM3JKA49061,A Better Way Wholesale,06770,Cargo Van,"['vehicle_images_more\\f9194448-11d2-453e-91d1-0ab0804a77d0_1.jpg', 'vehicle_images_more\\f9194448-11d2-453e-91d1-0ab0804a77d0_2.jpg', 'vehicle_images_more\\f9194448-11d2-453e-91d1-0ab0804a77d0_3.jpg']"
Ford,Explorer,2013,6995,132900,White,Black,Gasoline,Four-wheel Drive,1FM5K8D85DGB17497,A Better Way Wholesale,06770,SUV,"['vehicle_images_more\\eb025ce1-c322-4ef9-b0f0-e2101712e92c_1.jpg', 'vehicle_images_more\\eb025ce1-c322-4ef9-b0f0-e2101712e92c_2.jpg', 'vehicle_images_more\\eb025ce1-c322-4ef9-b0f0-e2101712e92c_3.jpg']"
Ford,EcoSport,2018,18990,26981,BLUE CANDY MET TNTD CLRCOAT,EBONY BLACK CLOTH SEATS,,,MAJ6P1UL8JC236580,Colonial Ford,06811,SUV,"['vehicle_images_more\\296a7b99-5b7b-41c7-bc4a-f921705944a8_1.jpg', 'vehicle_images_more\\296a7b99-5b7b-41c7-bc4a-f921705944a8_2.jpg', 'vehicle_images_more\\296a7b99-5b7b-41c7-bc4a-f921705944a8_3.jpg']"
Ford,Escape,2015,14995,36523,SUNSET METALLIC,MED LIGHT STONE LTHR SEATS,Gasoline,Four-wheel Drive,1FMCU9J93FUA85917,J & M Automotive,06770,SUV,"['vehicle_images_more\\8d21cfed-adff-4657-8e27-9e4c85c1e880_1.jpg', 'vehicle_images_more\\8d21cfed-adff-4657-8e27-9e4c85c1e880_2.jpg', 'vehicle_images_more\\8d21cfed-adff-4657-8e27-9e4c85c1e880_3.jpg']"
Ford,Expedition,2017,21995,89287,SHADOW BLACK METALLIC,EBONY LEATHER BUCKET SEATS,Gasoline,Four-wheel Drive,1FMJU2AT6HEA00673,J & M Automotive,06770,SUV,"['vehicle_images_more\\23452327-961a-436a-9199-e15fd4ab6454_1.jpg', 'vehicle_images_more\\23452327-961a-436a-9199-e15fd4ab6454_2.jpg', 'vehicle_images_more\\23452327-961a-436a-9199-e15fd4ab6454_3.jpg']"
Ford,Escape,2020,19550,35611,Oxford White,Ebony,Gasoline,All-wheel Drive,1FMCU9G66LUC68947,DePaula Ford,12206,SUV,"['vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_1.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_2.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_3.jpg']"
Ford,Edge,2015,14995,58210,Red,Black,Gasoline,All-wheel Drive,2FMTK4J87FBC24467,Bob Karl Sales and Service,12180,SUV,"['vehicle_images_more\\6adaee79-9c01-43bc-8842-984f1e052f7d_1.jpg', 'vehicle_images_more\\6adaee79-9c01-43bc-8842-984f1e052f7d_2.jpg', 'vehicle_images_more\\6adaee79-9c01-43bc-8842-984f1e052f7d_3.jpg']"
Ford,F-150,2015,29900,88999,White Platinum Metallic Tri-Coat,Brunello,Gasoline,Four-wheel Drive,1FTEW1EGXFFA47672,Marchese Ford of Mechanicville,12118,Truck,"['vehicle_images_more\\e81d11d2-d233-46a6-87aa-7a78d0148f7a_1.jpg', 'vehicle_images_more\\e81d11d2-d233-46a6-87aa-7a78d0148f7a_2.jpg', 'vehicle_images_more\\e81d11d2-d233-46a6-87aa-7a78d0148f7a_3.jpg']"
Ford,F-150,2020,26490,81637,Magnetic,Medium Earth Gray,Gasoline,Four-wheel Drive,1FTEX1EPXLFB83213,Lia Honda Northampton,01060,Truck,"['vehicle_images_more\\ec33f8f4-5e00-4f9f-916c-8a968954d14b_1.jpg', 'vehicle_images_more\\ec33f8f4-5e00-4f9f-916c-8a968954d14b_2.jpg', 'vehicle_images_more\\ec33f8f4-5e00-4f9f-916c-8a968954d14b_3.jpg']"
Ford,Escape,2019,17995,71110,Gray,Charcoal Black,Gasoline,Four-wheel Drive,1FMCU9HD4KUC43797,Romeo Ford of Kingston,12401,SUV,"['vehicle_images_more\\efaa9078-4ed2-4d1f-9be9-bf14067502c4_1.jpg', 'vehicle_images_more\\efaa9078-4ed2-4d1f-9be9-bf14067502c4_2.jpg', 'vehicle_images_more\\efaa9078-4ed2-4d1f-9be9-bf14067502c4_3.jpg']"
Ford,F-150,2020,34994,42905,RACE RED,GREY CLOTH 40/20/40,Gasoline,Four-wheel Drive,1FTFW1E53LFA65459,BOB PION BUICK GMC,01020,Truck,"['vehicle_images_more\\5e5a5dcf-81fc-44e2-9a9c-972affd2678a_1.jpg', 'vehicle_images_more\\5e5a5dcf-81fc-44e2-9a9c-972affd2678a_2.jpg', 'vehicle_images_more\\5e5a5dcf-81fc-44e2-9a9c-972affd2678a_3.jpg']"
Ford,Mustang,2016,23999,60543,RACE RED,EBONY LTHR TRM POWER SEATS,,,1FATP8FF2G5332222,Mitchell Selig Ford,06095,Convertible,"['vehicle_images_more\\4739697e-7f0b-4517-a3b3-85a71f41fe5c_1.jpg', 'vehicle_images_more\\4739697e-7f0b-4517-a3b3-85a71f41fe5c_2.jpg', 'vehicle_images_more\\4739697e-7f0b-4517-a3b3-85a71f41fe5c_3.jpg']"
Ford,F-150,2016,18999,146675,Oxford White,Black,Gasoline,Four-wheel Drive,1FTFX1EFXGFB17150,Full Throttle Powersports,06088,Truck,"['vehicle_images_more\\c962c00f-37a6-4f9d-9dc6-4c30f465263c_1.jpg', 'vehicle_images_more\\c962c00f-37a6-4f9d-9dc6-4c30f465263c_2.jpg', 'vehicle_images_more\\c962c00f-37a6-4f9d-9dc6-4c30f465263c_3.jpg']"
Ford,Flex,2016,10295,122535,Ruby Red Metallic Tinted Clearcoat,Dune,Gasoline,All-wheel Drive,2FMHK6C82GBA03780,Central A/S LLC,06088,SUV,"['vehicle_images_more\\4f3a2c2c-d65e-4301-8d2f-2c026804cc14_1.jpg', 'vehicle_images_more\\4f3a2c2c-d65e-4301-8d2f-2c026804cc14_2.jpg', 'vehicle_images_more\\4f3a2c2c-d65e-4301-8d2f-2c026804cc14_3.jpg']"
Ford,Explorer,2018,20995,69832,RUBY RED METALLIC TINTED CC,EBONY BLACK LTHR-TRIM SEATS,,,1FM5K8DH6JGB25555,Steet-Ponte Ford Lincoln,13495,SUV,"['vehicle_images_more\\5f525df6-833c-4410-b383-e928294a5a26_1.jpg', 'vehicle_images_more\\5f525df6-833c-4410-b383-e928294a5a26_2.jpg', 'vehicle_images_more\\5f525df6-833c-4410-b383-e928294a5a26_3.jpg']"
Ford,Edge,2018,12995,110600,Blue,Tan,Gasoline,All-wheel Drive,2FMPK4J90JBB96174,A Better Way Wholesale,06770,SUV,"['vehicle_images_more\\75eb70f9-8b4d-4ad5-9b24-03b7bc7574ad_1.jpg', 'vehicle_images_more\\75eb70f9-8b4d-4ad5-9b24-03b7bc7574ad_2.jpg', 'vehicle_images_more\\75eb70f9-8b4d-4ad5-9b24-03b7bc7574ad_3.jpg']"
Ford,Edge,2015,13995,75900,Tuxedo Black Metallic,Black,Gasoline,All-wheel Drive,2FMTK4K88FBB50541,A Better Way Wholesale,06770,SUV,"['vehicle_images_more\\8ebd0af1-f548-4497-87b5-83c432495baa_1.jpg', 'vehicle_images_more\\8ebd0af1-f548-4497-87b5-83c432495baa_2.jpg', 'vehicle_images_more\\8ebd0af1-f548-4497-87b5-83c432495baa_3.jpg']"
Ford,Escape,2020,26990,9419,INGOT SILVER METALLIC,EBONY BLACK LEATHER SEATS,,,1FMCU9J92LUB90301,Colonial Ford,06811,SUV,"['vehicle_images_more\\ac86f99a-3139-4151-8151-5a8eb4c87e1b_1.jpg', 'vehicle_images_more\\ac86f99a-3139-4151-8151-5a8eb4c87e1b_2.jpg', 'vehicle_images_more\\ac86f99a-3139-4151-8151-5a8eb4c87e1b_3.jpg']"
Ford,Escape,2020,17990,62125,MAGNETIC METALLIC,DARK EARTH GRAY CLOTH SEATS,,,1FMCU9G60LUC36639,Colonial Ford,06811,SUV,"['vehicle_images_more\\14ea89d8-87b2-499d-a0f0-33942127eafc_1.jpg', 'vehicle_images_more\\14ea89d8-87b2-499d-a0f0-33942127eafc_2.jpg', 'vehicle_images_more\\14ea89d8-87b2-499d-a0f0-33942127eafc_3.jpg']"
Ford,Mustang,2015,29990,12189,BLACK,RAVEN BLACK LEATHER,,,1FATP8FF8F5432792,Colonial Ford,06811,Convertible,"['vehicle_images_more\\30f20260-e626-4180-9eb2-721b63515c59_1.jpg', 'vehicle_images_more\\30f20260-e626-4180-9eb2-721b63515c59_2.jpg', 'vehicle_images_more\\30f20260-e626-4180-9eb2-721b63515c59_3.jpg']"
Ford,Explorer,2018,26990,52330,WHITE PLATINUM MET TRI-COAT,EBONY BLK NIRV LTH-TRM SEAT,,,1FM5K8HTXJGA51197,Colonial Ford,06811,SUV,"['vehicle_images_more\\a56be299-6e66-441f-8edf-6c20b0709a8b_1.jpg', 'vehicle_images_more\\a56be299-6e66-441f-8edf-6c20b0709a8b_2.jpg', 'vehicle_images_more\\a56be299-6e66-441f-8edf-6c20b0709a8b_3.jpg']"
Ford,Escape,2019,14995,82399,OXFORD WHITE,GRAY/BLACK CLOTH SEATS,Gasoline,Four-wheel Drive,1FMCU9GDXKUC12670,J & M Automotive,06770,SUV,"['vehicle_images_more\\1305a68e-0b5b-4df8-8e8a-c22cbe173653_1.jpg', 'vehicle_images_more\\1305a68e-0b5b-4df8-8e8a-c22cbe173653_2.jpg', 'vehicle_images_more\\1305a68e-0b5b-4df8-8e8a-c22cbe173653_3.jpg']"
Ford,Edge,2019,17779,108500,Ford Performance Blue Metallic - FM,Ebony,Gasoline,All-wheel Drive,2FMPK4AP4KBB91737,Brewster Ford,10509,SUV,"['vehicle_images_more\\f9b3acc3-a63e-470a-ad8f-d016ac21757b_1.jpg', 'vehicle_images_more\\f9b3acc3-a63e-470a-ad8f-d016ac21757b_2.jpg', 'vehicle_images_more\\f9b3acc3-a63e-470a-ad8f-d016ac21757b_3.jpg']"
Ford,F-150,2013,14901,130792,Red,Black,Gasoline,Four-wheel Drive,1FTFW1ET4DKF39152,Gary-Jackson Motors,01507,Truck,"['vehicle_images_more\\b8046271-b63b-45da-8d5a-6b0f6a44f042_1.jpg', 'vehicle_images_more\\b8046271-b63b-45da-8d5a-6b0f6a44f042_2.jpg', 'vehicle_images_more\\b8046271-b63b-45da-8d5a-6b0f6a44f042_3.jpg']"
Ford,F-350,2014,33976,117784,White Platinum Tri-Coat Metallic,Black,Diesel,Four-wheel Drive,1FT8W3BT2EEA64061,Ira Ford Auburn,01501,Truck,"['vehicle_images_more\\6cfe7c72-9070-4f7c-bfa8-73101a00d484_1.jpg', 'vehicle_images_more\\6cfe7c72-9070-4f7c-bfa8-73101a00d484_2.jpg', 'vehicle_images_more\\6cfe7c72-9070-4f7c-bfa8-73101a00d484_3.jpg']"
Ford,Escape,2017,9999,111622,Oxford White,Charcoal Black,Gasoline,Four-wheel Drive,1FMCU9GD9HUD70958,Ira Ford Auburn,01501,SUV,"['vehicle_images_more\\09b1f1c0-3189-4eab-9d9e-5e9f39561d82_1.jpg', 'vehicle_images_more\\09b1f1c0-3189-4eab-9d9e-5e9f39561d82_2.jpg', 'vehicle_images_more\\09b1f1c0-3189-4eab-9d9e-5e9f39561d82_3.jpg']"
Ford,Escape,2020,19550,35611,Oxford White,Ebony,Gasoline,All-wheel Drive,1FMCU9G66LUC68947,DePaula Ford,12206,SUV,"['vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_1.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_2.jpg', 'vehicle_images_more\\26a1ae31-3835-4d5a-8df6-0bb79b7aee5d_3.jpg']"
